"country","hhid","grappe","menage","vague","logem","mur","toit","sol","eauboi_ss","eauboi_sp","elec_ac","elec_ur","elec_ua","ordure","toilet","eva_toi","eva_eau","year","tv","fer","frigo","cuisin","ordin","decod","car","superf","grosrum","petitrum","porc","lapin","volail","sh_id_demo","sh_co_natu","sh_co_eco","sh_id_eco","sh_co_vio","sh_co_oth"
"BEN",267070,267,70,1,3,0,1,0,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",267077,267,77,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.03460001945496,0,0,0,0,0,0,1,1,0,1,0
"BEN",267085,267,85,1,2,1,1,1,0,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,1,0,0,0
"BEN",267766,267,766,1,3,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",268020,268,20,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,8.27700018882751,0,0,0,0,0,0,1,1,0,0,0
"BEN",268034,268,34,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,8.06999969482422,0,12,0,0,8,0,1,1,0,0,0
"BEN",268035,268,35,2,4,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",268038,268,38,2,4,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1,0,0
"BEN",268049,268,49,2,2,0,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,15,0,0,56,1,1,1,0,0,0
"BEN",268092,268,92,2,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,2.11247003078461,0,0,0,0,0,0,0,0,0,0,0
"BEN",268135,268,135,2,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,1.6782700419426,0,0,0,0,0,0,0,0,0,0,0
"BEN",268150,268,150,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,1.58191001415253,0,0,0,0,0,0,0,0,0,0,0
"BEN",268164,268,164,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.16934990882874,0,0,0,0,0,0,0,1,0,0,0
"BEN",268193,268,193,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.08366006612778,0,0,0,0,0,0,1,1,0,0,0
"BEN",268207,268,207,2,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.73389983177185,0,0,0,0,0,0,1,1,0,0,0
"BEN",268222,268,222,2,4,1,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.17380023002625,8,0,0,0,0,0,1,1,0,0,0
"BEN",269016,269,16,1,2,1,1,1,0,0,0,0,0,0,0,1,1,2021,0,0,0,0,0,0,0,0.808400005102158,0,0,0,0,0,1,0,0,0,0,0
"BEN",269067,269,67,1,4,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",269084,269,84,1,1,1,1,0,0,0,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,2.5506420135498,0,0,0,0,60,0,0,1,0,0,0
"BEN",269101,269,101,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2021,1,0,0,0,0,0,0,0.395518004894257,0,10,0,0,60,1,0,0,1,0,0
"BEN",269118,269,118,1,3,1,1,1,1,1,0,0,0,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",269135,269,135,1,1,1,1,1,0,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0.0400820001959801,0,0,0,0,0,0,0,1,0,1,0
"BEN",269152,269,152,1,2,1,1,1,0,0,0,0,1,1,1,0,0,2021,0,0,0,0,0,0,0,1.36278700828552,0,0,0,0,0,1,0,0,0,0,0
"BEN",269169,269,169,1,2,0,1,1,0,0,0,1,0,1,0,0,1,2021,0,0,0,0,0,0,0,0.711996018886566,0,0,0,0,0,1,0,0,1,0,0
"BEN",269186,269,186,1,2,0,1,0,1,0,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",269203,269,203,1,4,1,1,1,0,0,0,1,0,1,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",269767,269,767,1,4,1,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.93311604857445,0,0,0,0,0,1,0,0,0,0,0
"BEN",269768,269,768,1,3,1,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",270010,270,10,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.62999987602234,0,9,0,0,28,1,1,1,0,0,0
"BEN",270030,270,30,2,2,0,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,8,0,0,11,1,0,0,1,0,0
"BEN",270040,270,40,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,1,0,7.42400014400482,0,0,16,0,83,1,1,1,0,0,0
"BEN",270051,270,51,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.77899992465973,0,0,0,0,0,1,1,1,0,0,0
"BEN",270071,270,71,2,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",270081,270,81,2,3,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"BEN",270092,270,92,2,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.23903000354767,0,0,0,0,10,1,0,0,0,0,0
"BEN",270112,270,112,2,2,1,1,1,1,1,0,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,3.17490005493164,0,0,0,0,0,0,0,0,0,0,0
"BEN",270122,270,122,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.89840003848076,0,6,0,0,0,0,1,1,1,0,0
"BEN",270133,270,133,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.06539011001587,0,3,0,0,20,1,1,1,0,0,0
"BEN",270153,270,153,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.89492988586426,0,15,0,0,20,0,0,1,0,0,0
"BEN",270163,270,163,2,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,6.80801022052765,0,0,0,0,0,1,0,0,0,0,0
"BEN",271006,271,6,1,4,1,1,1,1,1,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,6,1,0,0,0,0,0
"BEN",271019,271,19,1,4,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,4,0,0,9,1,0,0,0,0,0
"BEN",271033,271,33,1,4,0,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,5,1,0,0,0,0,0
"BEN",271046,271,46,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,9,0,0,21,0,0,0,1,0,0
"BEN",271060,271,60,1,4,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.2362240254879,0,0,0,0,0,0,1,0,0,0,0
"BEN",271074,271,74,1,2,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,2.46077901124954,0,0,0,0,0,0,1,0,0,1,0
"BEN",271087,271,87,1,4,0,1,1,0,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.267845995724201,0,0,0,0,0,0,1,0,0,0,0
"BEN",271101,271,101,1,2,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"BEN",271114,271,114,1,4,0,1,1,1,0,0,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"BEN",271128,271,128,1,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"BEN",271141,271,141,1,4,0,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",271155,271,155,1,4,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.638387009501457,0,14,0,0,0,0,0,0,1,0,0
"BEN",272013,272,13,2,2,0,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.86999988555908,0,7,0,0,5,0,1,1,0,0,0
"BEN",272024,272,24,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,4,0,0,12,1,0,1,0,0,0
"BEN",272034,272,34,2,2,0,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,7.39000010490417,0,12,0,0,48,0,1,1,0,0,0
"BEN",272056,272,56,2,2,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,14,0,0,5,1,0,1,1,0,0
"BEN",272066,272,66,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,,0,10,0,0,20,0,0,0,0,0,0
"BEN",272077,272,77,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",272099,272,99,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,3.59110999107361,0,0,0,0,0,0,0,0,0,0,0
"BEN",272109,272,109,2,2,1,1,1,1,0,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,1.03472998738289,0,0,0,0,0,0,0,0,0,0,0
"BEN",272120,272,120,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.03078007698059,0,0,0,0,0,1,1,1,0,0,0
"BEN",272141,272,141,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.04463994503021,0,0,0,0,0,0,1,1,0,0,0
"BEN",272152,272,152,2,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.89087998867035,0,0,0,0,0,0,1,1,0,0,0
"BEN",272163,272,163,2,2,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.75511002540588,0,0,0,0,0,0,1,1,0,0,0
"BEN",273030,273,30,2,4,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,120,60,0,0,75,1,0,0,0,0,0
"BEN",273065,273,65,2,1,0,1,0,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.695535987615585,0,8,0,0,13,1,1,0,0,0,0
"BEN",273136,273,136,2,4,0,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.852036982774735,0,13,0,0,20,1,0,0,0,0,0
"BEN",273172,273,172,2,4,0,1,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,11,0,0,9,1,1,0,0,0,0
"BEN",273207,273,207,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.07255798578262,0,8,0,0,0,0,1,0,0,0,0
"BEN",273278,273,278,2,4,1,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,13,1,0,0,0,0,0
"BEN",273314,273,314,2,3,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,5,0,0,11,0,0,0,0,0,0
"BEN",273349,273,349,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,1,0,0,0,0,0,0,1.79416406154633,0,7,0,0,12,0,1,0,0,0,0
"BEN",273420,273,420,2,2,0,1,1,0,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.0992099978029728,0,0,0,0,6,0,1,1,0,0,0
"BEN",273456,273,456,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,68,0,0,19,0,1,1,0,0,0
"BEN",273491,273,491,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.110680000856519,0,0,0,0,8,0,1,1,0,0,0
"BEN",273562,273,562,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.216560000553727,0,4,0,0,0,0,0,1,0,0,0
"BEN",274009,274,9,1,4,1,1,1,1,1,1,1,0,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,11,0,0,0,0,0,0
"BEN",274025,274,25,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,29,0,0,0,1,0,0
"BEN",274041,274,41,1,3,1,1,1,1,1,1,1,0,0,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,6,1,0,0,0,0,0
"BEN",274072,274,72,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2021,1,1,0,1,0,1,1,,0,0,0,0,21,0,0,0,1,0,0
"BEN",274088,274,88,1,2,1,1,1,1,0,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"BEN",274120,274,120,1,4,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,1,0,0,0,0
"BEN",274135,274,135,1,3,1,1,1,1,0,1,1,0,1,0,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,0,0,0
"BEN",274151,274,151,1,2,1,1,1,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,0,0
"BEN",274167,274,167,1,3,1,1,1,1,0,1,1,0,1,1,0,1,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,1,0,0
"BEN",274183,274,183,1,4,1,1,1,1,0,1,1,0,1,1,0,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",274230,274,230,1,4,1,1,1,1,0,1,1,0,0,1,1,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",274246,274,246,1,1,1,1,1,1,0,1,1,0,1,1,0,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",275010,275,10,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.239514991641045,0,10,0,0,16,1,0,0,0,0,0
"BEN",275025,275,25,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.446639999747276,0,8,0,0,20,0,1,0,0,1,0
"BEN",275054,275,54,2,1,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.71055415272713,0,5,0,0,15,1,0,0,0,0,0
"BEN",275069,275,69,2,1,0,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.87697596848011,0,11,0,0,17,0,1,0,0,1,0
"BEN",275084,275,84,2,4,1,1,1,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.968109004199505,0,8,0,0,13,1,0,0,0,0,0
"BEN",275113,275,113,2,2,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.56611800193787,0,0,0,0,20,0,1,0,0,0,0
"BEN",275128,275,128,2,2,0,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.75607392191887,0,8,0,0,20,0,1,0,0,0,0
"BEN",275143,275,143,2,2,1,1,1,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,3.79810512065887,0,6,0,0,15,0,1,0,0,0,0
"BEN",275172,275,172,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.72549989819527,0,12,0,0,9,0,0,1,0,0,0
"BEN",275187,275,187,2,2,0,1,1,0,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.00070000439882,0,0,0,0,9,0,1,1,0,0,0
"BEN",275202,275,202,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.53919997066259,0,0,8,0,6,0,1,1,0,0,0
"BEN",275231,275,231,2,2,0,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,0.462300013750792,0,4,0,0,0,0,1,1,0,0,0
"BEN",276002,276,2,1,2,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,1.06379997730255,0,0,0,0,0,0,1,1,0,1,0
"BEN",276005,276,5,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,5.02559411525726,0,0,0,0,0,0,0,0,0,0,0
"BEN",276008,276,8,1,2,0,1,0,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,5.41002327203751,0,0,0,0,0,1,0,0,0,0,0
"BEN",276011,276,11,1,4,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,11.1806402206421,0,100,0,0,0,1,1,1,0,1,0
"BEN",276016,276,16,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.69109654426575,0,0,0,0,34,0,0,0,0,0,0
"BEN",276017,276,17,1,4,0,1,0,0,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.27630007266998,0,0,0,0,0,0,1,1,0,1,0
"BEN",276023,276,23,1,2,1,0,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.936199992895126,0,0,0,0,0,0,0,1,0,0,0
"BEN",276026,276,26,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,6.80273032188416,0,0,0,0,0,0,1,0,0,1,0
"BEN",276029,276,29,1,2,0,1,0,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,10.9826092720032,0,0,0,0,0,1,1,1,0,0,0
"BEN",276032,276,32,1,4,0,1,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,8.83479976654053,0,0,0,0,0,0,1,0,0,1,0
"BEN",276034,276,34,1,4,0,1,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.81009995937347,0,0,0,0,0,1,1,0,0,1,0
"BEN",276048,276,48,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,2.5242999792099,0,3,0,0,0,0,0,0,0,1,0
"BEN",277005,277,5,1,3,0,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277014,277,14,1,3,1,1,0,1,1,1,1,0,0,0,0,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,1,0,0,0
"BEN",277022,277,22,1,2,1,1,1,1,1,1,1,0,0,0,1,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277031,277,31,1,4,0,1,0,1,1,0,0,1,0,0,1,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277039,277,39,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2021,1,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",277047,277,47,1,1,1,1,1,1,1,1,1,0,0,1,0,0,2021,1,0,1,0,0,1,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",277056,277,56,1,1,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0
"BEN",277064,277,64,1,3,1,1,1,1,1,1,1,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277073,277,73,1,3,1,1,1,1,0,0,1,0,1,1,1,1,2021,1,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277081,277,81,1,2,1,1,1,1,1,0,0,0,1,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,0,0,0
"BEN",277098,277,98,1,2,1,1,1,1,1,1,1,0,0,1,1,0,2021,1,0,0,0,0,1,0,2.3755410015583,0,4,0,0,54,0,0,1,0,1,0
"BEN",277132,277,132,1,3,1,1,1,0,0,0,0,1,1,1,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",278002,278,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.90451395511627,0,0,0,0,10,0,0,0,0,1,0
"BEN",278004,278,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,12,0,1,0,0,1,0
"BEN",278006,278,6,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,2.3238100707531,0,0,0,0,11,0,1,0,0,1,0
"BEN",278011,278,11,2,4,0,1,0,1,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,27.7658182680607,0,0,0,0,18,0,1,0,0,1,0
"BEN",278013,278,13,2,2,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,25.4219650030136,0,5,0,0,15,0,1,0,0,0,0
"BEN",278015,278,15,2,2,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.35923310369253,0,0,0,0,12,0,1,0,0,1,0
"BEN",278020,278,20,2,4,0,1,0,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,4.20960795879364,0,8,0,0,33,0,0,0,1,0,0
"BEN",278022,278,22,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,3.08504599332809,0,7,0,0,17,0,1,0,0,0,0
"BEN",278024,278,24,2,4,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.0903000012040138,0,0,0,0,4,0,0,1,0,1,0
"BEN",278029,278,29,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.307640008628368,0,4,0,0,0,0,0,1,0,1,0
"BEN",278031,278,31,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.335160002112389,0,8,0,0,3,0,1,1,0,1,0
"BEN",278033,278,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.607379989698529,0,0,0,0,6,0,0,1,0,1,0
"BEN",279009,279,9,2,1,1,1,1,1,0,1,1,0,0,1,1,0,2021,1,0,0,0,0,1,0,26.7730500996113,0,10,0,0,12,0,0,0,1,1,0
"BEN",279028,279,28,2,4,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,5,1,0,0,0,0,0
"BEN",279037,279,37,2,3,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,3,0,0,13,0,0,0,1,0,0
"BEN",279047,279,47,2,2,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.18015599250793,4,0,0,0,10,0,0,0,1,0,0
"BEN",279066,279,66,2,4,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,7,0,0,0,1,0,0,1,0,0
"BEN",279075,279,75,2,4,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,13,0,0,11,0,0,0,0,0,0
"BEN",279084,279,84,2,2,1,1,1,1,1,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,,0,6,0,0,15,1,0,0,0,0,0
"BEN",279103,279,103,2,4,1,1,1,1,0,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,6.04473209381104,0,8,0,0,12,1,0,0,0,0,0
"BEN",279113,279,113,2,2,0,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.0535400006920099,0,3,0,0,0,0,1,1,0,0,0
"BEN",279122,279,122,2,4,0,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,5,0,0,1,1,0,0
"BEN",279141,279,141,2,1,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,12,0,0,0,0,1,0,0,0,0
"BEN",279150,279,150,2,3,1,1,1,1,1,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",280010,280,10,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.910800009965897,5,0,0,0,0,0,1,0,0,0,0
"BEN",280021,280,21,1,4,1,1,1,1,1,0,0,1,1,0,0,0,2021,0,0,0,0,0,0,0,0.52590000629425,0,0,0,0,32,1,0,1,0,0,0
"BEN",280032,280,32,1,4,0,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.1262000054121,0,0,0,0,17,0,1,1,0,0,0
"BEN",280043,280,43,1,2,1,1,1,1,1,0,0,1,1,0,0,0,2021,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0
"BEN",280054,280,54,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.34247004985809,200,0,0,0,0,0,1,0,1,0,0
"BEN",280065,280,65,1,2,0,0,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.720000028610229,103,0,0,0,0,0,1,0,0,0,0
"BEN",280076,280,76,1,2,0,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
"BEN",280087,280,87,1,2,1,1,1,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,4.28453016281128,0,0,0,0,0,1,1,1,0,0,0
"BEN",280098,280,98,1,2,1,1,0,1,1,0,0,0,0,0,0,0,2021,0,0,0,0,0,0,0,1.63139998912811,0,65,0,95,0,0,1,1,0,1,0
"BEN",280109,280,109,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,0,1,0,0
"BEN",280120,280,120,1,2,1,1,1,1,1,0,0,1,0,0,0,1,2021,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,1,0,1,0
"BEN",280131,280,131,1,2,1,1,1,1,1,0,0,1,0,0,0,0,2021,0,0,0,0,0,0,0,2.48789995908737,0,0,0,0,0,0,1,0,0,1,0
"BEN",281014,281,14,2,1,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,7.5989228412509,0,11,0,0,32,0,1,0,0,0,0
"BEN",281028,281,28,2,4,1,1,1,1,0,1,1,0,0,1,1,0,2021,1,0,0,0,0,0,0,1.24309098720551,0,8,0,0,10,0,1,0,0,0,0
"BEN",281056,281,56,2,4,0,1,1,1,0,1,1,0,0,0,0,0,2021,1,0,0,0,0,0,0,0.378095000982285,0,12,0,0,18,1,0,0,0,0,0
"BEN",281069,281,69,2,4,1,1,1,1,0,1,1,0,0,0,0,0,2021,0,0,0,0,0,0,0,0.395096987485886,0,6,0,0,10,1,0,0,0,0,0
